code_insee,code_ze,lib_ze,taux_chomage
77177,1106,Marne-la-Vallée,7.1
77178,1105,Fontainebleau-Nemours,7.2
77179,1108,Melun,8.4
77180,1106,Marne-la-Vallée,7.1
77181,1106,Marne-la-Vallée,7.1
77182,1102,Coulommiers,6.3
77183,1107,Meaux,7.7
77184,1105,Fontainebleau-Nemours,7.2
77185,1105,Fontainebleau-Nemours,7.2
77186,1105,Fontainebleau-Nemours,7.2
77187,1110,Provins,8.0
77188,1108,Melun,8.4
77190,1108,Melun,8.4
77191,1108,Melun,8.4
77192,1106,Marne-la-Vallée,7.1
77193,1107,Meaux,7.7
77194,1105,Fontainebleau-Nemours,7.2
77195,1108,Melun,8.4
77196,1107,Meaux,7.7
77197,1110,Provins,8.0
77198,1105,Fontainebleau-Nemours,7.2
77199,1107,Meaux,7.7
77200,1105,Fontainebleau-Nemours,7.2
77201,1108,Melun,8.4
77202,1105,Fontainebleau-Nemours,7.2
77203,1107,Meaux,7.7
77204,1107,Meaux,7.7
77205,1107,Meaux,7.7
77206,1102,Coulommiers,6.3
77207,1105,Fontainebleau-Nemours,7.2
77208,1110,Provins,8.0
77209,1106,Marne-la-Vallée,7.1
77210,1105,Fontainebleau-Nemours,7.2
77211,1108,Melun,8.4
77212,1110,Provins,8.0
77214,1112,Roissy ,9.9
77215,1106,Marne-la-Vallée,7.1
77216,1105,Fontainebleau-Nemours,7.2
77217,1108,Melun,8.4
77218,1110,Provins,8.0
77219,1102,Coulommiers,6.3
77220,1105,Fontainebleau-Nemours,7.2
77221,1106,Marne-la-Vallée,7.1
77222,1108,Melun,8.4
77223,1110,Provins,8.0
77224,1102,Coulommiers,6.3
77225,1107,Meaux,7.7
77226,1105,Fontainebleau-Nemours,7.2
77227,1110,Provins,8.0
77228,1102,Coulommiers,6.3
77229,1106,Marne-la-Vallée,7.1
77230,1105,Fontainebleau-Nemours,7.2
77231,1107,Meaux,7.7
77232,1107,Meaux,7.7
77233,1107,Meaux,7.7
77234,1106,Marne-la-Vallée,7.1
77235,1107,Meaux,7.7
77236,1110,Provins,8.0
77237,1106,Marne-la-Vallée,7.1
77238,1107,Meaux,7.7
77239,1110,Provins,8.0
77240,1102,Coulommiers,6.3
77241,1112,Roissy ,9.9
77242,1110,Provins,8.0
77243,1106,Marne-la-Vallée,7.1
77244,1105,Fontainebleau-Nemours,7.2
77245,1105,Fontainebleau-Nemours,7.2
77246,1110,Provins,8.0
77247,1102,Coulommiers,6.3
77248,1106,Marne-la-Vallée,7.1
77249,1106,Marne-la-Vallée,7.1
77250,1102,Coulommiers,6.3
77251,1104,Evry,8.1
77252,1108,Melun,8.4
77253,1108,Melun,8.4
77254,1106,Marne-la-Vallée,7.1
77255,1108,Melun,8.4
77256,1110,Provins,8.0
77257,1107,Meaux,7.7
77258,1106,Marne-la-Vallée,7.1
77259,1112,Roissy ,9.9
77260,1110,Provins,8.0
77261,1105,Fontainebleau-Nemours,7.2
77262,1110,Provins,8.0
77263,1110,Provins,8.0
77264,1106,Marne-la-Vallée,7.1
77265,1107,Meaux,7.7
77266,1108,Melun,8.4
77267,1105,Fontainebleau-Nemours,7.2
77268,1106,Marne-la-Vallée,7.1
77269,1108,Melun,8.4
77270,1102,Coulommiers,6.3
77271,1105,Fontainebleau-Nemours,7.2
77272,1110,Provins,8.0
77273,1107,Meaux,7.7
77274,1107,Meaux,7.7
77275,1110,Provins,8.0
77276,1107,Meaux,7.7
77277,1106,Marne-la-Vallée,7.1
77278,1102,Coulommiers,6.3
77279,1105,Fontainebleau-Nemours,7.2
77280,1107,Meaux,7.7
77281,1102,Coulommiers,6.3
77282,1112,Roissy ,9.9
77283,1107,Meaux,7.7
77284,1107,Meaux,7.7
77285,1108,Melun,8.4
77286,1110,Provins,8.0
77287,1102,Coulommiers,6.3
77288,1108,Melun,8.4
77289,1110,Provins,8.0
77290,1107,Meaux,7.7
77291,1112,Roissy ,9.9
77292,1107,Meaux,7.7
77293,1105,Fontainebleau-Nemours,7.2
77294,1112,Roissy ,9.9
77295,1108,Melun,8.4
77296,1104,Evry,8.1
77297,1105,Fontainebleau-Nemours,7.2
77298,1110,Provins,8.0
77300,1107,Meaux,7.7
77301,1110,Provins,8.0
77302,1105,Fontainebleau-Nemours,7.2
77303,1102,Coulommiers,6.3
77304,1102,Coulommiers,6.3
77305,1105,Fontainebleau-Nemours,7.2
77306,1108,Melun,8.4
77307,1106,Marne-la-Vallée,7.1
77308,1107,Meaux,7.7
77309,1107,Meaux,7.7
77310,1110,Provins,8.0
77311,1110,Provins,8.0
77312,1105,Fontainebleau-Nemours,7.2
77313,1105,Fontainebleau-Nemours,7.2
77314,1102,Coulommiers,6.3
77315,1107,Meaux,7.7
77316,1105,Fontainebleau-Nemours,7.2
77317,1108,Melun,8.4
77318,1106,Marne-la-Vallée,7.1
77319,1110,Provins,8.0
77320,1102,Coulommiers,6.3
77321,1110,Provins,8.0
77322,1112,Roissy ,9.9
77323,1112,Roissy ,9.9
77325,1110,Provins,8.0
77326,1104,Evry,8.1
77327,1108,Melun,8.4
77328,1105,Fontainebleau-Nemours,7.2
77329,1105,Fontainebleau-Nemours,7.2
77330,1107,Meaux,7.7
77331,1107,Meaux,7.7
77332,1107,Meaux,7.7
77333,1105,Fontainebleau-Nemours,7.2
77335,1107,Meaux,7.7
77336,1106,Marne-la-Vallée,7.1
77337,1106,Marne-la-Vallée,7.1
77338,1105,Fontainebleau-Nemours,7.2
77339,1105,Fontainebleau-Nemours,7.2
77340,1105,Fontainebleau-Nemours,7.2
77341,1110,Provins,8.0
77342,1105,Fontainebleau-Nemours,7.2
77343,1107,Meaux,7.7
77344,1107,Meaux,7.7
77345,1102,Coulommiers,6.3
77347,1110,Provins,8.0
77348,1105,Fontainebleau-Nemours,7.2
77349,1112,Roissy ,9.9
77350,1106,Marne-la-Vallée,7.1
77352,1108,Melun,8.4
77353,1105,Fontainebleau-Nemours,7.2
77354,1108,Melun,8.4
77355,1110,Provins,8.0
77356,1110,Provins,8.0
77357,1106,Marne-la-Vallée,7.1
77358,1107,Meaux,7.7
77359,1105,Fontainebleau-Nemours,7.2
77360,1102,Coulommiers,6.3
77361,1107,Meaux,7.7
77363,1107,Meaux,7.7
77364,1107,Meaux,7.7
77365,1106,Marne-la-Vallée,7.1
77366,1107,Meaux,7.7
77367,1107,Meaux,7.7
77368,1110,Provins,8.0
77369,1107,Meaux,7.7
77370,1105,Fontainebleau-Nemours,7.2
77371,1102,Coulommiers,6.3
77372,1106,Marne-la-Vallée,7.1
77373,1106,Marne-la-Vallée,7.1
77374,1106,Marne-la-Vallée,7.1
77376,1107,Meaux,7.7
77377,1106,Marne-la-Vallée,7.1
77378,1108,Melun,8.4
77379,1110,Provins,8.0
77380,1107,Meaux,7.7
77381,1108,Melun,8.4
77382,1107,Meaux,7.7
77383,1108,Melun,8.4
77384,1104,Evry,8.1
77385,1102,Coulommiers,6.3
77386,1105,Fontainebleau-Nemours,7.2
77387,1105,Fontainebleau-Nemours,7.2
77388,1107,Meaux,7.7
77389,1108,Melun,8.4
77390,1106,Marne-la-Vallée,7.1
77391,1110,Provins,8.0
77392,1112,Roissy ,9.9
77393,1106,Marne-la-Vallée,7.1
77394,1108,Melun,8.4
77395,1105,Fontainebleau-Nemours,7.2
77396,1110,Provins,8.0
77397,1107,Meaux,7.7
77398,1102,Coulommiers,6.3
77400,1102,Coulommiers,6.3
77401,1107,Meaux,7.7
77402,1102,Coulommiers,6.3
77403,1110,Provins,8.0
77404,1110,Provins,8.0
77405,1102,Coulommiers,6.3
77406,1102,Coulommiers,6.3
77407,1108,Melun,8.4
77408,1107,Meaux,7.7
77409,1105,Fontainebleau-Nemours,7.2
77410,1108,Melun,8.4
77411,1102,Coulommiers,6.3
77412,1105,Fontainebleau-Nemours,7.2
77413,1107,Meaux,7.7
77414,1110,Provins,8.0
77415,1107,Meaux,7.7
77416,1108,Melun,8.4
77417,1102,Coulommiers,6.3
77418,1110,Provins,8.0
77419,1105,Fontainebleau-Nemours,7.2
77420,1112,Roissy ,9.9
77421,1102,Coulommiers,6.3
77423,1102,Coulommiers,6.3
77424,1110,Provins,8.0
77425,1105,Fontainebleau-Nemours,7.2
77426,1108,Melun,8.4
77427,1107,Meaux,7.7
77428,1108,Melun,8.4
77429,1102,Coulommiers,6.3
77430,1107,Meaux,7.7
77431,1105,Fontainebleau-Nemours,7.2
77432,1102,Coulommiers,6.3
77433,1102,Coulommiers,6.3
77434,1110,Provins,8.0
77435,1105,Fontainebleau-Nemours,7.2
77436,1102,Coulommiers,6.3
77437,1107,Meaux,7.7
77438,1106,Marne-la-Vallée,7.1
77439,1105,Fontainebleau-Nemours,7.2
77440,1107,Meaux,7.7
77441,1105,Fontainebleau-Nemours,7.2
77442,1105,Fontainebleau-Nemours,7.2
77443,1107,Meaux,7.7
77444,1110,Provins,8.0
77445,1104,Evry,8.1
77446,1110,Provins,8.0
77447,1108,Melun,8.4
77448,1107,Meaux,7.7
77449,1106,Marne-la-Vallée,7.1
77450,1106,Marne-la-Vallée,7.1
77451,1107,Meaux,7.7
77452,1110,Provins,8.0
77453,1108,Melun,8.4
77454,1110,Provins,8.0
77455,1108,Melun,8.4
77456,1110,Provins,8.0
77457,1108,Melun,8.4
77458,1105,Fontainebleau-Nemours,7.2
77459,1110,Provins,8.0
77460,1107,Meaux,7.7
77461,1110,Provins,8.0
77462,1112,Roissy ,9.9
77463,1105,Fontainebleau-Nemours,7.2
77464,1106,Marne-la-Vallée,7.1
77465,1105,Fontainebleau-Nemours,7.2
77466,1107,Meaux,7.7
77467,1110,Provins,8.0
77468,1106,Marne-la-Vallée,7.1
77469,1102,Coulommiers,6.3
77470,1106,Marne-la-Vallée,7.1
77471,1105,Fontainebleau-Nemours,7.2
77472,1102,Coulommiers,6.3
77473,1105,Fontainebleau-Nemours,7.2
77474,1107,Meaux,7.7
77475,1107,Meaux,7.7
77476,1107,Meaux,7.7
77477,1105,Fontainebleau-Nemours,7.2
77478,1107,Meaux,7.7
77479,1106,Marne-la-Vallée,7.1
77480,1108,Melun,8.4
77481,1108,Melun,8.4
77482,1105,Fontainebleau-Nemours,7.2
77483,1107,Meaux,7.7
77484,1107,Meaux,7.7
77485,1105,Fontainebleau-Nemours,7.2
77486,1106,Marne-la-Vallée,7.1
77487,1108,Melun,8.4
77489,1105,Fontainebleau-Nemours,7.2
77490,1107,Meaux,7.7
77492,1102,Coulommiers,6.3
77493,1108,Melun,8.4
77494,1105,Fontainebleau-Nemours,7.2
77495,1104,Evry,8.1
77496,1108,Melun,8.4
77498,1107,Meaux,7.7
77500,1105,Fontainebleau-Nemours,7.2
77501,1105,Fontainebleau-Nemours,7.2
77504,1105,Fontainebleau-Nemours,7.2
77505,1107,Meaux,7.7
77506,1105,Fontainebleau-Nemours,7.2
77507,1110,Provins,8.0
77508,1106,Marne-la-Vallée,7.1
77509,1110,Provins,8.0
77510,1106,Marne-la-Vallée,7.1
77511,1112,Roissy ,9.9
77512,1102,Coulommiers,6.3
77513,1107,Meaux,7.7
77514,1112,Roissy ,9.9
77515,1107,Meaux,7.7
77516,1105,Fontainebleau-Nemours,7.2
77517,1107,Meaux,7.7
77518,1108,Melun,8.4
77519,1110,Provins,8.0
77520,1105,Fontainebleau-Nemours,7.2
77521,1107,Meaux,7.7
77522,1110,Provins,8.0
77523,1110,Provins,8.0
77524,1110,Provins,8.0
77525,1107,Meaux,7.7
77526,1107,Meaux,7.7
77527,1106,Marne-la-Vallée,7.1
77528,1108,Melun,8.4
77529,1107,Meaux,7.7
77530,1110,Provins,8.0
77531,1105,Fontainebleau-Nemours,7.2
77532,1110,Provins,8.0
77533,1105,Fontainebleau-Nemours,7.2
77534,1108,Melun,8.4
78003,1111,Rambouillet,5.0
78005,1114,Seine-Yvelinoise,8.3
78006,1115,Versailles-Saint-Quentin,6.1
78007,1114,Seine-Yvelinoise,8.3
78009,1111,Rambouillet,5.0
78010,1114,Seine-Yvelinoise,8.3
78013,1114,Seine-Yvelinoise,8.3
78015,1114,Seine-Yvelinoise,8.3
78020,1114,Seine-Yvelinoise,8.3
78029,1114,Seine-Yvelinoise,8.3
78030,1111,Rambouillet,5.0
78031,1114,Seine-Yvelinoise,8.3
78033,1114,Seine-Yvelinoise,8.3
78034,1115,Versailles-Saint-Quentin,6.1
78036,1115,Versailles-Saint-Quentin,6.1
78043,1115,Versailles-Saint-Quentin,6.1
78048,1115,Versailles-Saint-Quentin,6.1
78049,1114,Seine-Yvelinoise,8.3
78050,1115,Versailles-Saint-Quentin,6.1
78053,1115,Versailles-Saint-Quentin,6.1
78057,1114,Seine-Yvelinoise,8.3
78062,1115,Versailles-Saint-Quentin,6.1
78068,1114,Seine-Yvelinoise,8.3
78070,1114,Seine-Yvelinoise,8.3
78071,1111,Rambouillet,5.0
78072,1115,Versailles-Saint-Quentin,6.1
78073,1115,Versailles-Saint-Quentin,6.1
78076,1115,Versailles-Saint-Quentin,6.1
78077,1111,Rambouillet,5.0
78082,1114,Seine-Yvelinoise,8.3
78084,1115,Versailles-Saint-Quentin,6.1
78087,1111,Rambouillet,5.0
78089,1114,Seine-Yvelinoise,8.3
78090,1114,Seine-Yvelinoise,8.3
78092,1115,Versailles-Saint-Quentin,6.1
78096,1115,Versailles-Saint-Quentin,6.1
78104,1114,Seine-Yvelinoise,8.3
78107,1114,Seine-Yvelinoise,8.3
78108,1111,Rambouillet,5.0
78113,1114,Seine-Yvelinoise,8.3
78117,1115,Versailles-Saint-Quentin,6.1
78118,1114,Seine-Yvelinoise,8.3
78120,1111,Rambouillet,5.0
78123,1114,Seine-Yvelinoise,8.3
78124,1114,Seine-Yvelinoise,8.3
78125,1111,Rambouillet,5.0
78126,1115,Versailles-Saint-Quentin,6.1
78128,1111,Rambouillet,5.0
78133,1114,Seine-Yvelinoise,8.3
78138,1114,Seine-Yvelinoise,8.3
78140,1114,Seine-Yvelinoise,8.3
78143,1115,Versailles-Saint-Quentin,6.1
78146,1114,Seine-Yvelinoise,8.3
78147,1114,Seine-Yvelinoise,8.3
78152,1114,Seine-Yvelinoise,8.3
78158,1115,Versailles-Saint-Quentin,6.1
78160,1115,Versailles-Saint-Quentin,6.1
78162,1115,Versailles-Saint-Quentin,6.1
78163,1115,Versailles-Saint-Quentin,6.1
78164,1111,Rambouillet,5.0
78165,1115,Versailles-Saint-Quentin,6.1
78168,1115,Versailles-Saint-Quentin,6.1
78171,1115,Versailles-Saint-Quentin,6.1
78172,1114,Seine-Yvelinoise,8.3
78185,1115,Versailles-Saint-Quentin,6.1
78188,1114,Seine-Yvelinoise,8.3
78189,1114,Seine-Yvelinoise,8.3
78190,1114,Seine-Yvelinoise,8.3
78192,1115,Versailles-Saint-Quentin,6.1
78193,1115,Versailles-Saint-Quentin,6.1
78194,1115,Versailles-Saint-Quentin,6.1
78196,1114,Seine-Yvelinoise,8.3
78202,1114,Seine-Yvelinoise,8.3
78206,1114,Seine-Yvelinoise,8.3
78208,1115,Versailles-Saint-Quentin,6.1
78209,1111,Rambouillet,5.0
78217,1114,Seine-Yvelinoise,8.3
78220,1111,Rambouillet,5.0
78224,1114,Seine-Yvelinoise,8.3
78227,1114,Seine-Yvelinoise,8.3
78230,1114,Seine-Yvelinoise,8.3
78231,1114,Seine-Yvelinoise,8.3
78233,1114,Seine-Yvelinoise,8.3
78234,1114,Seine-Yvelinoise,8.3
78236,1115,Versailles-Saint-Quentin,6.1
78237,1115,Versailles-Saint-Quentin,6.1
78238,1114,Seine-Yvelinoise,8.3
78239,1114,Seine-Yvelinoise,8.3
78242,1115,Versailles-Saint-Quentin,6.1
78245,1114,Seine-Yvelinoise,8.3
78246,1114,Seine-Yvelinoise,8.3
78255,1114,Seine-Yvelinoise,8.3
78261,1114,Seine-Yvelinoise,8.3
78262,1115,Versailles-Saint-Quentin,6.1
78263,1115,Versailles-Saint-Quentin,6.1
78264,1111,Rambouillet,5.0
78265,1115,Versailles-Saint-Quentin,6.1
78267,1114,Seine-Yvelinoise,8.3
78269,1111,Rambouillet,5.0
78276,1114,Seine-Yvelinoise,8.3
78278,1115,Versailles-Saint-Quentin,6.1
78281,1114,Seine-Yvelinoise,8.3
78283,1115,Versailles-Saint-Quentin,6.1
78285,1115,Versailles-Saint-Quentin,6.1
78289,1115,Versailles-Saint-Quentin,6.1
78290,1114,Seine-Yvelinoise,8.3
78291,1114,Seine-Yvelinoise,8.3
78296,1114,Seine-Yvelinoise,8.3
78297,1115,Versailles-Saint-Quentin,6.1
78299,1114,Seine-Yvelinoise,8.3
78300,1114,Seine-Yvelinoise,8.3
78302,1115,Versailles-Saint-Quentin,6.1
78305,1114,Seine-Yvelinoise,8.3
78307,1111,Rambouillet,5.0
78310,1115,Versailles-Saint-Quentin,6.1
78311,1114,Seine-Yvelinoise,8.3
78314,1114,Seine-Yvelinoise,8.3
78317,1114,Seine-Yvelinoise,8.3
78320,1114,Seine-Yvelinoise,8.3
78321,1115,Versailles-Saint-Quentin,6.1
78322,1115,Versailles-Saint-Quentin,6.1
78324,1114,Seine-Yvelinoise,8.3
78325,1114,Seine-Yvelinoise,8.3
78327,1114,Seine-Yvelinoise,8.3
78329,1114,Seine-Yvelinoise,8.3
78334,1115,Versailles-Saint-Quentin,6.1
78335,1114,Seine-Yvelinoise,8.3
78337,1114,Seine-Yvelinoise,8.3
78343,1115,Versailles-Saint-Quentin,6.1
78344,1114,Seine-Yvelinoise,8.3
78346,1115,Versailles-Saint-Quentin,6.1
78349,1111,Rambouillet,5.0
78350,1114,Seine-Yvelinoise,8.3
78354,1114,Seine-Yvelinoise,8.3
78356,1115,Versailles-Saint-Quentin,6.1
78358,1114,Seine-Yvelinoise,8.3
78361,1114,Seine-Yvelinoise,8.3
78362,1114,Seine-Yvelinoise,8.3
78364,1115,Versailles-Saint-Quentin,6.1
78366,1115,Versailles-Saint-Quentin,6.1
78367,1114,Seine-Yvelinoise,8.3
78368,1114,Seine-Yvelinoise,8.3
78372,1114,Seine-Yvelinoise,8.3
78380,1114,Seine-Yvelinoise,8.3
78381,1115,Versailles-Saint-Quentin,6.1
78382,1101,Cergy-Vexin ,8.0
78383,1115,Versailles-Saint-Quentin,6.1
78384,1114,Seine-Yvelinoise,8.3
78385,1114,Seine-Yvelinoise,8.3
78389,1115,Versailles-Saint-Quentin,6.1
78391,1114,Seine-Yvelinoise,8.3
78396,1114,Seine-Yvelinoise,8.3
78397,1115,Versailles-Saint-Quentin,6.1
78398,1115,Versailles-Saint-Quentin,6.1
78401,1114,Seine-Yvelinoise,8.3
78402,1114,Seine-Yvelinoise,8.3
78403,1114,Seine-Yvelinoise,8.3
78404,1115,Versailles-Saint-Quentin,6.1
78406,1115,Versailles-Saint-Quentin,6.1
78407,1111,Rambouillet,5.0
78410,1114,Seine-Yvelinoise,8.3
78413,1115,Versailles-Saint-Quentin,6.1
78415,1114,Seine-Yvelinoise,8.3
78416,1114,Seine-Yvelinoise,8.3
78417,1115,Versailles-Saint-Quentin,6.1
78418,1114,Seine-Yvelinoise,8.3
78420,1115,Versailles-Saint-Quentin,6.1
78423,1115,Versailles-Saint-Quentin,6.1
78431,1114,Seine-Yvelinoise,8.3
78437,1114,Seine-Yvelinoise,8.3
78439,1115,Versailles-Saint-Quentin,6.1
78440,1114,Seine-Yvelinoise,8.3
78442,1115,Versailles-Saint-Quentin,6.1
78443,1115,Versailles-Saint-Quentin,6.1
78444,1114,Seine-Yvelinoise,8.3
78451,1114,Seine-Yvelinoise,8.3
78455,1115,Versailles-Saint-Quentin,6.1
78460,1114,Seine-Yvelinoise,8.3
78464,1111,Rambouillet,5.0
78465,1115,Versailles-Saint-Quentin,6.1
78466,1114,Seine-Yvelinoise,8.3
78470,1111,Rambouillet,5.0
78472,1111,Rambouillet,5.0
78474,1115,Versailles-Saint-Quentin,6.1
78475,1115,Versailles-Saint-Quentin,6.1
78478,1111,Rambouillet,5.0
78481,1114,Seine-Yvelinoise,8.3
78484,1114,Seine-Yvelinoise,8.3
78486,1111,Rambouillet,5.0
78490,1115,Versailles-Saint-Quentin,6.1
78497,1111,Rambouillet,5.0
78498,1114,Seine-Yvelinoise,8.3
78499,1111,Rambouillet,5.0
78501,1114,Seine-Yvelinoise,8.3
78502,1114,Seine-Yvelinoise,8.3
78505,1115,Versailles-Saint-Quentin,6.1
78506,1111,Rambouillet,5.0
78513,1115,Versailles-Saint-Quentin,6.1
78516,1111,Rambouillet,5.0
78517,1111,Rambouillet,5.0
78518,1115,Versailles-Saint-Quentin,6.1
78520,1115,Versailles-Saint-Quentin,6.1
78522,1111,Rambouillet,5.0
78528,1114,Seine-Yvelinoise,8.3
78530,1115,Versailles-Saint-Quentin,6.1
78531,1114,Seine-Yvelinoise,8.3
78536,1114,Seine-Yvelinoise,8.3
78537,1111,Rambouillet,5.0
78545,1115,Versailles-Saint-Quentin,6.1
78548,1115,Versailles-Saint-Quentin,6.1
78550,1115,Versailles-Saint-Quentin,6.1
78551,1114,Seine-Yvelinoise,8.3
78557,1111,Rambouillet,5.0
78558,1114,Seine-Yvelinoise,8.3
78559,1114,Seine-Yvelinoise,8.3
78561,1115,Versailles-Saint-Quentin,6.1
78562,1111,Rambouillet,5.0
78564,1111,Rambouillet,5.0
78565,1115,Versailles-Saint-Quentin,6.1
78567,1114,Seine-Yvelinoise,8.3
78569,1111,Rambouillet,5.0
78571,1114,Seine-Yvelinoise,8.3
78575,1115,Versailles-Saint-Quentin,6.1
78576,1115,Versailles-Saint-Quentin,6.1
78586,1114,Seine-Yvelinoise,8.3
78588,1115,Versailles-Saint-Quentin,6.1
78590,1115,Versailles-Saint-Quentin,6.1
78591,1115,Versailles-Saint-Quentin,6.1
78597,1114,Seine-Yvelinoise,8.3
78601,1111,Rambouillet,5.0
78605,1115,Versailles-Saint-Quentin,6.1
78606,1115,Versailles-Saint-Quentin,6.1
78608,1114,Seine-Yvelinoise,8.3
78609,1114,Seine-Yvelinoise,8.3
78615,1115,Versailles-Saint-Quentin,6.1
78616,1115,Versailles-Saint-Quentin,6.1
78618,1115,Versailles-Saint-Quentin,6.1
78620,1115,Versailles-Saint-Quentin,6.1
78621,1115,Versailles-Saint-Quentin,6.1
78623,1115,Versailles-Saint-Quentin,6.1
78624,1114,Seine-Yvelinoise,8.3
78638,1114,Seine-Yvelinoise,8.3
78640,1115,Versailles-Saint-Quentin,6.1
78642,1114,Seine-Yvelinoise,8.3
78643,1114,Seine-Yvelinoise,8.3
78644,1115,Versailles-Saint-Quentin,6.1
78646,1115,Versailles-Saint-Quentin,6.1
78647,1114,Seine-Yvelinoise,8.3
78650,1114,Seine-Yvelinoise,8.3
78653,1115,Versailles-Saint-Quentin,6.1
78655,1111,Rambouillet,5.0
78668,1114,Seine-Yvelinoise,8.3
78672,1114,Seine-Yvelinoise,8.3
78674,1115,Versailles-Saint-Quentin,6.1
78677,1115,Versailles-Saint-Quentin,6.1
78681,1115,Versailles-Saint-Quentin,6.1
78683,1115,Versailles-Saint-Quentin,6.1
78686,1115,Versailles-Saint-Quentin,6.1
78688,1115,Versailles-Saint-Quentin,6.1
79001,7506,Bressuire,5.9
79002,7506,Bressuire,5.9
79003,7520,Niort,5.9
79005,7530,Thouars,6.9
79007,7506,Bressuire,5.9
79008,7506,Bressuire,5.9
79009,7520,Niort,5.9
79010,7520,Niort,5.9
79012,7520,Niort,5.9
79013,7506,Bressuire,5.9
79014,7530,Thouars,6.9
79015,7520,Niort,5.9
79016,7530,Thouars,6.9
79018,7520,Niort,5.9
79019,7506,Bressuire,5.9
79020,7520,Niort,5.9
79022,7530,Thouars,6.9
79023,7520,Niort,5.9
79024,7520,Niort,5.9
79025,7506,Bressuire,5.9
79029,7506,Bressuire,5.9
79030,7520,Niort,5.9
79031,7520,Niort,5.9
79032,7520,Niort,5.9
79034,7520,Niort,5.9
79038,7506,Bressuire,5.9
79040,7506,Bressuire,5.9
79042,7520,Niort,5.9
79046,7520,Niort,5.9
79047,7530,Thouars,6.9
79048,7520,Niort,5.9
79049,7506,Bressuire,5.9
79050,7506,Bressuire,5.9
79055,7520,Niort,5.9
79056,7530,Thouars,6.9
79057,7520,Niort,5.9
79058,7520,Niort,5.9
79059,7506,Bressuire,5.9
79061,7520,Niort,5.9
79062,7506,Bressuire,5.9
79063,7530,Thouars,6.9
79064,7520,Niort,5.9
79066,7520,Niort,5.9
79069,7506,Bressuire,5.9
79070,7520,Niort,5.9
79071,7506,Bressuire,5.9
79074,7520,Niort,5.9
79076,7506,Bressuire,5.9
79077,7506,Bressuire,5.9
79078,7520,Niort,5.9
79079,7506,Bressuire,5.9
79080,7506,Bressuire,5.9
79081,7520,Niort,5.9
79083,7520,Niort,5.9
79084,7520,Niort,5.9
79085,7520,Niort,5.9
79086,7520,Niort,5.9
79087,7520,Niort,5.9
79088,7506,Bressuire,5.9
79089,7530,Thouars,6.9
79090,7520,Niort,5.9
79091,7506,Bressuire,5.9
79092,7520,Niort,5.9
79094,7506,Bressuire,5.9
79095,7520,Niort,5.9
79096,7506,Bressuire,5.9
79100,7520,Niort,5.9
79101,7520,Niort,5.9
79102,7530,Thouars,6.9
79103,7506,Bressuire,5.9
79104,7520,Niort,5.9
79105,7520,Niort,5.9
79106,7520,Niort,5.9
79108,7506,Bressuire,5.9
79109,7520,Niort,5.9
79111,7520,Niort,5.9
79112,7520,Niort,5.9
79114,7520,Niort,5.9
79115,7520,Niort,5.9
79116,7506,Bressuire,5.9
79117,7520,Niort,5.9
79118,7506,Bressuire,5.9
79119,7506,Bressuire,5.9
79120,7506,Bressuire,5.9
79121,7520,Niort,5.9
79122,7520,Niort,5.9
79123,7506,Bressuire,5.9
79124,7506,Bressuire,5.9
79125,7520,Niort,5.9
79126,7520,Niort,5.9
79127,7520,Niort,5.9
79128,7520,Niort,5.9
79129,7520,Niort,5.9
79130,7520,Niort,5.9
79131,7506,Bressuire,5.9
79132,7506,Bressuire,5.9
79133,7520,Niort,5.9
79134,7530,Thouars,6.9
79135,7506,Bressuire,5.9
79136,7520,Niort,5.9
79137,7520,Niort,5.9
79139,7520,Niort,5.9
79140,7520,Niort,5.9
79141,7530,Thouars,6.9
79142,7520,Niort,5.9
79144,7520,Niort,5.9
79145,7506,Bressuire,5.9
79147,7506,Bressuire,5.9
79148,7520,Niort,5.9
79149,7506,Bressuire,5.9
79150,7520,Niort,5.9
79152,7520,Niort,5.9
79153,7520,Niort,5.9
79154,7520,Niort,5.9
79156,7530,Thouars,6.9
79157,7530,Thouars,6.9
79158,7520,Niort,5.9
79159,7530,Thouars,6.9
79160,7520,Niort,5.9
79161,7530,Thouars,6.9
79162,7520,Niort,5.9
79163,7520,Niort,5.9
79164,7520,Niort,5.9
79165,7506,Bressuire,5.9
79166,7520,Niort,5.9
79167,7530,Thouars,6.9
79170,7520,Niort,5.9
79172,7506,Bressuire,5.9
79174,7520,Niort,5.9
79175,7520,Niort,5.9
79176,7506,Bressuire,5.9
79177,7524,Poitiers,6.6
79179,7506,Bressuire,5.9
79183,7506,Bressuire,5.9
79184,7520,Niort,5.9
79185,7520,Niort,5.9
79189,7520,Niort,5.9
79190,7506,Bressuire,5.9
79191,7520,Niort,5.9
79195,7506,Bressuire,5.9
79196,7530,Thouars,6.9
79197,7506,Bressuire,5.9
79198,7520,Niort,5.9
79200,7520,Niort,5.9
79201,7520,Niort,5.9
79202,7506,Bressuire,5.9
79203,7530,Thouars,6.9
79204,7520,Niort,5.9
79207,7506,Bressuire,5.9
79208,7506,Bressuire,5.9
79209,7530,Thouars,6.9
79210,7506,Bressuire,5.9
79213,7506,Bressuire,5.9
79215,7506,Bressuire,5.9
79216,7520,Niort,5.9
79217,7520,Niort,5.9
