Code géographique;Libellé géographique;Département;Collectivité territoriale ayant les compétences départementales;Région;Intercommunalité - Métropole;Établissement public territorial;Arrondissement;Canton-ou-ville;Zone d'emploi 2020;Unité urbaine 2020;Aire d'attraction des villes 2020;Bassin de vie 2022
CODGEO;LIBGEO;DEP;CTCD;REG;EPCI;EPT;ARR;CANOV;ZE2020;UU2020;AAV2020;BV2022
70366;Villers-Chemin-et-Mont-lès-Étrelles;70;70D;27;247000698;ZZZZZZZZZ;702;7009;2706;70000;045;70334
70367;Mont-le-Vernois;70;70D;27;247000011;ZZZZZZZZZ;702;7015;2718;70000;138;70550
70368;Montot;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2706;70000;276;70198
70369;Mont-Saint-Léger;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2718;70000;276;70198
70371;Montureux-et-Prantigny;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2706;70000;276;70279
70372;Montureux-lès-Baulay;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70000;000;70292
70373;La Roche-Morey;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;138;70421
70374;Motey-Besuche;70;70D;27;200041887;ZZZZZZZZZ;702;7009;2706;70000;045;70279
70376;Nantilly;70;70D;27;200036549;ZZZZZZZZZ;702;7002;2706;70000;276;70279
70378;Navenne;70;70D;27;247000011;ZZZZZZZZZ;702;7016;2718;70401;138;70550
70380;Neurey-en-Vaux;70;70D;27;200041879;ZZZZZZZZZ;702;7013;2718;70000;138;70550
70381;Neurey-lès-la-Demie;70;70D;27;200041853;ZZZZZZZZZ;702;7017;2718;70000;138;70550
70383;Neuvelle-lès-Cromary;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2706;70000;045;70447
70384;Neuvelle-lès-la-Charité;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70550
70385;La Neuvelle-lès-Lure;70;70D;27;247000664;ZZZZZZZZZ;701;7006;2705;70000;291;70310
70386;La Neuvelle-lès-Scey;70;70D;27;247000367;ZZZZZZZZZ;702;7005;2718;70000;138;70421
70387;Noidans-le-Ferroux;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70550
70388;Noidans-lès-Vesoul;70;70D;27;247000011;ZZZZZZZZZ;702;7015;2718;70401;138;70550
70389;Noiron;70;70D;27;200036549;ZZZZZZZZZ;702;7002;2706;70000;276;70279
70390;Noroy-le-Bourg;70;70D;27;200041861;ZZZZZZZZZ;702;7017;2718;70000;138;70550
70392;Oigney;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;138;70421
70393;Oiselay-et-Grachaux;70;70D;27;247000706;ZZZZZZZZZ;702;7014;2706;70000;045;25056
70394;Onay;70;70D;27;200036549;ZZZZZZZZZ;702;7002;2706;70000;000;70279
70395;Oppenans;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2718;70000;000;70561
70396;Oricourt;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2718;70000;291;70561
70397;Ormenans;70;70D;27;200041853;ZZZZZZZZZ;702;7012;2718;70000;045;70447
70398;Ormoiche;70;70D;27;247000755;ZZZZZZZZZ;701;7008;2718;70000;259;70311
70399;Ormoy;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;000;70292
70400;Ouge;70;70D;27;200070332;ZZZZZZZZZ;702;7005;2718;70000;000;70292
70401;Ovanches;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70421
70402;Oyrières;70;70D;27;200036549;ZZZZZZZZZ;702;7001;2706;70000;276;70279
70403;Palante;70;70D;27;247000664;ZZZZZZZZZ;701;7007;2705;70000;291;70310
70404;Passavant-la-Rochère;70;70D;27;200041721;ZZZZZZZZZ;701;7005;2718;70000;000;70292
70405;Pennesières;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2718;70000;045;70447
70406;Percey-le-Grand;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2711;70000;028;21317
70407;Perrouse;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2706;70000;045;25056
70408;Pesmes;70;70D;27;200036549;ZZZZZZZZZ;702;7009;2706;70000;000;70279
70409;Pierrecourt;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2706;70000;276;21317
70410;Pin;70;70D;27;200041887;ZZZZZZZZZ;702;7009;2706;70000;045;25056
70411;La Pisseure;70;70D;27;200041721;ZZZZZZZZZ;701;7011;2718;70000;626;70467
70412;Plainemont;70;70D;27;200041721;ZZZZZZZZZ;701;7011;2718;70000;626;70467
70413;Plancher-Bas;70;70D;27;247000821;ZZZZZZZZZ;701;7003;2705;70102;086;70310
70414;Plancher-les-Mines;70;70D;27;247000821;ZZZZZZZZZ;701;7003;2705;70102;086;70310
70415;Polaincourt-et-Clairefontaine;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70000;000;70292
70416;Pomoy;70;70D;27;200041861;ZZZZZZZZZ;701;7007;2718;70000;138;70310
70417;Pontcey;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70550
70418;La Romaine;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70550
70419;Pont-du-Bois;70;70D;27;200041721;ZZZZZZZZZ;701;7005;2718;70000;000;70467
70420;Pont-sur-l'Ognon;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2718;70000;138;70561
70421;Port-sur-Saône;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70103;138;70421
70422;Poyans;70;70D;27;200036549;ZZZZZZZZZ;702;7001;2706;70000;276;70279
70423;Preigney;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;138;70292
70425;La Proiselière-et-Langle;70;70D;27;247000854;ZZZZZZZZZ;701;7010;2718;70000;259;70311
70426;Provenchère;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70000;138;70421
70427;Purgerot;70;70D;27;200041879;ZZZZZZZZZ;702;7005;2718;70000;138;70421
70428;Pusey;70;70D;27;247000011;ZZZZZZZZZ;702;7015;2718;70401;138;70550
70429;Pusy-et-Épenoux;70;70D;27;247000011;ZZZZZZZZZ;702;7015;2718;70000;138;70550
70430;La Quarte;70;70D;27;200070332;ZZZZZZZZZ;702;7005;2718;70000;000;52197
70431;Quenoche;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2718;70000;045;70447
70432;Quers;70;70D;27;200041861;ZZZZZZZZZ;701;7006;2718;70000;259;70310
70433;Quincey;70;70D;27;247000011;ZZZZZZZZZ;702;7016;2718;70401;138;70550
70435;Raddon-et-Chapendu;70;70D;27;247000755;ZZZZZZZZZ;701;7010;2718;70000;259;70311
70436;Raincourt;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;000;70292
70437;Ranzevelle;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;000;70292
70438;Ray-sur-Saône;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2718;70000;000;70198
70439;Raze;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70550
70440;Recologne;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2706;70000;000;70198
70441;Recologne-lès-Rioz;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2706;70000;045;70447
70442;Renaucourt;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2718;70000;000;70198
70443;La Grande-Résie;70;70D;27;200036549;ZZZZZZZZZ;702;7009;2706;70000;276;70279
70444;La Résie-Saint-Martin;70;70D;27;200036549;ZZZZZZZZZ;702;7009;2706;70000;045;70279
70445;Rignovelle;70;70D;27;200041861;ZZZZZZZZZ;701;7010;2718;70000;259;70310
70446;Rigny;70;70D;27;200036549;ZZZZZZZZZ;702;7001;2706;70000;276;70279
70447;Rioz;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2706;70101;045;70447
70448;Roche-et-Raucourt;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2706;70000;276;70198
70449;Roche-sur-Linotte-et-Sorans-les-Cordiers;70;70D;27;200041853;ZZZZZZZZZ;702;7012;2718;70000;138;70447
70450;La Rochelle;70;70D;27;200070332;ZZZZZZZZZ;702;7005;2718;70000;138;52197
70451;Ronchamp;70;70D;27;247000821;ZZZZZZZZZ;701;7006;2705;70201;086;70310
70452;Rosey;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70550
70453;La Rosière;70;70D;27;247000854;ZZZZZZZZZ;701;7010;2718;70000;000;88408
70454;Rosières-sur-Mance;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;000;70292
70455;Roye;70;70D;27;247000664;ZZZZZZZZZ;701;7007;2705;70302;291;70310
70456;Ruhans;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2706;70000;045;70447
70457;Rupt-sur-Saône;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70421
70459;Saint-Barthélemy;70;70D;27;247000854;ZZZZZZZZZ;701;7010;2705;70104;291;70310
70460;Saint-Bresson;70;70D;27;247000755;ZZZZZZZZZ;701;7010;2718;70000;259;70311
70461;Saint-Broing;70;70D;27;200036549;ZZZZZZZZZ;702;7002;2706;70000;276;70279
70462;Saint-Ferjeux;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2718;70000;061;70561
70463;Saint-Gand;70;70D;27;247000698;ZZZZZZZZZ;702;7014;2718;70000;045;70550
70464;Saint-Germain;70;70D;27;247000664;ZZZZZZZZZ;701;7006;2705;70000;291;70310
70466;Saint-Loup-Nantouard;70;70D;27;200036549;ZZZZZZZZZ;702;7002;2706;70000;276;70279
70467;Saint-Loup-sur-Semouse;70;70D;27;200041721;ZZZZZZZZZ;701;7013;2718;70105;626;70467
70468;Saint-Marcel;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;000;70292
70469;Sainte-Marie-en-Chanois;70;70D;27;247000755;ZZZZZZZZZ;701;7010;2718;70000;259;70311
70470;Sainte-Marie-en-Chaux;70;70D;27;200041861;ZZZZZZZZZ;701;7013;2718;70000;259;70311
70471;Sainte-Reine;70;70D;27;200036549;ZZZZZZZZZ;702;7014;2706;70000;000;70279
70472;Saint-Rémy-en-Comté;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70000;138;70421
70473;Saint-Sauveur;70;70D;27;247000755;ZZZZZZZZZ;701;7008;2718;70303;259;70311
70474;Saint-Sulpice;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2718;70000;000;70561
70476;Saponcourt;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70000;000;70292
70477;Saulnot;70;70D;27;247000722;ZZZZZZZZZ;701;7004;2714;70000;061;70285
70478;Saulx;70;70D;27;200041861;ZZZZZZZZZ;701;7006;2718;70000;138;70550
70479;Sauvigney-lès-Gray;70;70D;27;200036549;ZZZZZZZZZ;702;7002;2706;70000;276;70279
70480;Sauvigney-lès-Pesmes;70;70D;27;200036549;ZZZZZZZZZ;702;7009;2706;70000;276;70279
70481;Savoyeux;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2706;70000;276;70198
70482;Scey-sur-Saône-et-Saint-Albin;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70421
70483;Scye;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70000;138;70421
70484;Secenans;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2705;70000;061;70285
70485;Selles;70;70D;27;200041721;ZZZZZZZZZ;701;7005;2718;70000;000;70467
70486;Semmadon;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;138;70421
70487;Senargent-Mignafans;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2705;70000;061;70310
70488;Senoncourt;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70000;138;70421
70489;Servance-Miellin;70;70D;27;247000854;ZZZZZZZZZ;701;7010;2705;70000;000;88468
70490;Servigney;70;70D;27;200041861;ZZZZZZZZZ;701;7006;2718;70000;138;70311
70491;Seveux-Motey;70;70D;27;247000623;ZZZZZZZZZ;702;7014;2706;70000;276;70198
70492;Soing-Cubry-Charentenay;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70550
70493;Sorans-lès-Breurey;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2706;70000;045;70447
70494;Sornay;70;70D;27;200041887;ZZZZZZZZZ;702;7009;2706;70000;045;70334
70496;Tartécourt;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;138;70292
70498;Ternuay-Melay-et-Saint-Hilaire;70;70D;27;247000854;ZZZZZZZZZ;701;7010;2705;70000;000;70310
70499;Theuley;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2718;70000;138;70198
70500;Thieffrans;70;70D;27;200041853;ZZZZZZZZZ;702;7012;2718;70000;138;25047
70501;Thiénans;70;70D;27;200041853;ZZZZZZZZZ;702;7012;2718;70000;000;70447
70502;Tincey-et-Pontrebeau;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2718;70000;138;70198
70503;Traitiéfontaine;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2706;70000;045;70447
70504;Traves;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70550
70505;Le Tremblois;70;70D;27;200036549;ZZZZZZZZZ;702;7002;2706;70000;276;70279
70506;Trémoins;70;70D;27;247000722;ZZZZZZZZZ;701;7004;2705;70000;061;70285
70507;Trésilley;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2706;70000;045;70447
70509;Tromarey;70;70D;27;200041887;ZZZZZZZZZ;702;7009;2706;70000;045;70334
70510;Vadans;70;70D;27;200036549;ZZZZZZZZZ;702;7009;2706;70000;276;70279
70511;Vaite;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2706;70000;276;70198
70512;La Vaivre;70;70D;27;200041721;ZZZZZZZZZ;701;7013;2718;70000;259;70467
70513;Vaivre-et-Montoille;70;70D;27;247000011;ZZZZZZZZZ;702;7015;2718;70401;138;70550
70514;Valay;70;70D;27;200036549;ZZZZZZZZZ;702;7009;2706;70000;045;70279
70515;Le Val-de-Gouhenans;70;70D;27;247000664;ZZZZZZZZZ;701;7007;2705;70000;291;70310
70516;Vallerois-le-Bois;70;70D;27;200041861;ZZZZZZZZZ;702;7017;2718;70000;138;70550
70517;Vallerois-Lorioz;70;70D;27;200041853;ZZZZZZZZZ;702;7017;2718;70000;138;70550
70518;Le Val-Saint-Éloi;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70000;138;70550
70519;Vandelans;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2706;70000;045;70447
70520;Vanne;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2718;70000;138;70198
70521;Vantoux-et-Longevelle;70;70D;27;247000698;ZZZZZZZZZ;702;7009;2706;70000;045;70334
70522;Varogne;70;70D;27;200041879;ZZZZZZZZZ;702;7016;2718;70000;138;70550
70523;Vars;70;70D;27;200036549;ZZZZZZZZZ;702;7001;2706;70000;276;70279
70524;Vauchoux;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70000;138;70421
70525;Vauconcourt-Nervezain;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2718;70000;138;70421
70526;Vauvillers;70;70D;27;200041721;ZZZZZZZZZ;701;7005;2718;70000;000;70467
70527;Vaux-le-Moncelot;70;70D;27;247000698;ZZZZZZZZZ;702;7014;2706;70000;045;70550
70528;Velesmes-Échevanne;70;70D;27;200036549;ZZZZZZZZZ;702;7002;2706;70000;276;70279
70529;Velet;70;70D;27;200036549;ZZZZZZZZZ;702;7002;2706;70000;276;70279
70531;Velleclaire;70;70D;27;247000698;ZZZZZZZZZ;702;7009;2706;70000;045;70334
70532;Vellefaux;70;70D;27;200041853;ZZZZZZZZZ;702;7012;2718;70000;138;70550
70533;Vellefrey-et-Vellefrange;70;70D;27;247000698;ZZZZZZZZZ;702;7009;2706;70000;045;70334
70534;Vellefrie;70;70D;27;200041879;ZZZZZZZZZ;702;7016;2718;70000;138;70550
70535;Velleguindry-et-Levrecey;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70550
70536;Velle-le-Châtel;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70550
70537;Velleminfroy;70;70D;27;200041861;ZZZZZZZZZ;701;7006;2718;70000;138;70550
70538;Vellemoz;70;70D;27;247000698;ZZZZZZZZZ;702;7014;2706;70000;000;70334
70539;Vellexon-Queutrey-et-Vaudey;70;70D;27;247000623;ZZZZZZZZZ;702;7014;2718;70000;000;70550
70540;Velloreille-lès-Choye;70;70D;27;247000698;ZZZZZZZZZ;702;7009;2706;70000;045;70334
70541;Velorcey;70;70D;27;200041861;ZZZZZZZZZ;701;7013;2718;70000;138;70311
70542;Venère;70;70D;27;200036549;ZZZZZZZZZ;702;7009;2706;70000;045;70279
70544;La Vergenne;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2705;70000;061;70310
70545;Venisey;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70000;138;70292
70546;Vereux;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2706;70000;276;70198
70547;Verlans;70;70D;27;247000722;ZZZZZZZZZ;701;7004;2705;70000;061;70285
70548;Vernois-sur-Mance;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;000;70292
70549;La Vernotte;70;70D;27;247000698;ZZZZZZZZZ;702;7014;2718;70000;000;70550
70550;Vesoul;70;70D;27;247000011;ZZZZZZZZZ;702;7099;2718;70401;138;70550
70552;Villafans;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2718;70000;061;70310
70553;Villargent;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2718;70000;000;70561
70554;Villars-le-Pautel;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;000;70292
70555;La Villedieu-en-Fontenette;70;70D;27;200041861;ZZZZZZZZZ;701;7013;2718;70000;138;70311
70558;La Villeneuve-Bellenoye-et-la-Maize;70;70D;27;200041879;ZZZZZZZZZ;702;7016;2718;70000;138;70550
70559;Villeparois;70;70D;27;247000011;ZZZZZZZZZ;702;7016;2718;70000;138;70550
70560;Villers-Bouton;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2706;70000;045;70447
70561;Villersexel;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2718;70000;000;70561
70562;Villers-la-Ville;70;70D;27;247000714;ZZZZZZZZZ;701;7017;2718;70000;000;70561
70563;Villers-le-Sec;70;70D;27;200041861;ZZZZZZZZZ;702;7017;2718;70000;138;70550
70564;Villers-lès-Luxeuil;70;70D;27;200041861;ZZZZZZZZZ;701;7013;2718;70000;259;70311
70565;Villers-Pater;70;70D;27;200041853;ZZZZZZZZZ;702;7012;2718;70000;045;70447
70566;Villers-sur-Port;70;70D;27;200041879;ZZZZZZZZZ;702;7011;2718;70000;138;70421
70567;Villers-sur-Saulnot;70;70D;27;247000722;ZZZZZZZZZ;701;7004;2714;70000;061;70285
70568;Villers-Vaudey;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2718;70000;000;70198
70569;Vilory;70;70D;27;200041879;ZZZZZZZZZ;702;7016;2718;70000;138;70550
70571;Visoncourt;70;70D;27;200041861;ZZZZZZZZZ;701;7013;2718;70000;138;70311
70572;Vitrey-sur-Mance;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;000;70292
70573;La Voivre;70;70D;27;247000854;ZZZZZZZZZ;701;7010;2718;70000;259;70310
70574;Volon;70;70D;27;247000623;ZZZZZZZZZ;702;7001;2718;70000;000;70198
70575;Voray-sur-l'Ognon;70;70D;27;247000706;ZZZZZZZZZ;702;7012;2706;70000;045;25056
70576;Vougécourt;70;70D;27;200036150;ZZZZZZZZZ;702;7005;2718;70000;000;70292
70577;Vouhenans;70;70D;27;247000664;ZZZZZZZZZ;701;7007;2705;70302;291;70310
70578;Vregille;70;70D;27;200041887;ZZZZZZZZZ;702;7009;2706;70000;045;25056
70579;Vyans-le-Val;70;70D;27;247000722;ZZZZZZZZZ;701;7004;2714;70000;061;70285
70580;Vy-le-Ferroux;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70550
70581;Vy-lès-Lure;70;70D;27;247000664;ZZZZZZZZZ;701;7007;2718;70000;291;70310
70582;Vy-lès-Rupt;70;70D;27;247000367;ZZZZZZZZZ;702;7014;2718;70000;138;70421
70583;Vy-lès-Filain;70;70D;27;200041853;ZZZZZZZZZ;702;7012;2718;70000;138;70550
71001;L'Abergement-de-Cuisery;71;71D;27;200071538;ZZZZZZZZZ;714;7114;0059;71000;446;71543
71002;L'Abergement-Sainte-Colombe;71;71D;27;200071538;ZZZZZZZZZ;714;7124;2707;71000;070;71076
71003;Allerey-sur-Saône;71;71D;27;247100589;ZZZZZZZZZ;712;7116;2707;71000;070;71076
71004;Allériot;71;71D;27;200040038;ZZZZZZZZZ;712;7124;2707;71000;070;71076
71005;Aluze;71;71D;27;247100589;ZZZZZZZZZ;712;7104;2707;71000;070;71221
71006;Amanzé;71;71D;27;200070548;ZZZZZZZZZ;713;7110;2708;71000;000;71133
71007;Ameugny;71;71D;27;200040293;ZZZZZZZZZ;715;7111;0059;71000;000;71137
71008;Anglure-sous-Dun;71;71D;27;200070548;ZZZZZZZZZ;713;7110;2708;71000;532;71120
71009;Anost;71;71D;27;200070530;ZZZZZZZZZ;711;7101;2701;71000;239;58062
71010;Antully;71;71D;27;200070530;ZZZZZZZZZ;711;7102;2701;71000;239;71014
71011;Anzy-le-Duc;71;71D;27;247100639;ZZZZZZZZZ;713;7125;2708;71000;000;71275
71012;Artaix;71;71D;27;247100639;ZZZZZZZZZ;713;7125;2708;71000;000;71275
71013;Authumes;71;71D;27;247100647;ZZZZZZZZZ;714;7126;2712;71000;000;71351
71014;Autun;71;71D;27;200070530;ZZZZZZZZZ;711;7196;2701;71302;239;71014
71015;Auxy;71;71D;27;200070530;ZZZZZZZZZ;711;7102;2701;71000;239;71014
71016;Azé;71;71D;27;200070308;ZZZZZZZZZ;715;7119;0059;71000;084;71137
71017;Ballore;71;71D;27;200071884;ZZZZZZZZZ;713;7109;2710;71000;000;71106
71018;Bantanges;71;71D;27;200071538;ZZZZZZZZZ;714;7114;2713;71301;333;71263
71019;Barizey;71;71D;27;247100589;ZZZZZZZZZ;712;7117;2707;71000;070;71221
71020;Barnay;71;71D;27;200070530;ZZZZZZZZZ;711;7101;2701;71000;239;71014
71021;Baron;71;71D;27;200071884;ZZZZZZZZZ;713;7109;2708;71000;582;71106
71022;Baudemont;71;71D;27;200070548;ZZZZZZZZZ;713;7110;2708;71107;000;71133
71023;Baudrières;71;71D;27;200071538;ZZZZZZZZZ;714;7124;2707;71000;070;71076
71024;Baugy;71;71D;27;247100639;ZZZZZZZZZ;713;7125;2708;71108;000;71275
71025;Beaubery;71;71D;27;200071884;ZZZZZZZZZ;713;7109;2708;71000;582;71106
71026;Beaumont-sur-Grosne;71;71D;27;247103765;ZZZZZZZZZ;712;7129;2707;71000;070;71512
71027;Beaurepaire-en-Bresse;71;71D;27;200042414;ZZZZZZZZZ;714;7126;2713;71000;132;39300
71028;Beauvernois;71;71D;27;247100647;ZZZZZZZZZ;714;7126;2713;71000;000;39056
71029;Bellevesvre;71;71D;27;247100647;ZZZZZZZZZ;714;7126;2713;71000;132;71351
71030;Bergesserin;71;71D;27;200040293;ZZZZZZZZZ;715;7111;0059;71000;084;71137
71031;Berzé-le-Châtel;71;71D;27;200040293;ZZZZZZZZZ;715;7111;0059;71000;084;71270
71032;Berzé-la-Ville;71;71D;27;200070308;ZZZZZZZZZ;715;7119;0059;71000;084;71270
71033;Bey;71;71D;27;200040038;ZZZZZZZZZ;712;7116;2707;71000;070;71076
71034;Bissey-sous-Cruchaud;71;71D;27;247104094;ZZZZZZZZZ;712;7117;2707;71000;070;71076
71035;Bissy-la-Mâconnaise;71;71D;27;200069698;ZZZZZZZZZ;715;7119;0059;71000;084;01305
71036;Bissy-sous-Uxelles;71;71D;27;247103765;ZZZZZZZZZ;712;7111;0059;71000;000;71417
71037;Bissy-sur-Fley;71;71D;27;247104094;ZZZZZZZZZ;712;7117;2707;71000;000;71417
71038;Les Bizots;71;71D;27;247100290;ZZZZZZZZZ;711;7103;2710;71000;183;71153
71039;Blanot;71;71D;27;200040293;ZZZZZZZZZ;715;7111;0059;71000;000;71137
71040;Blanzy;71;71D;27;247100290;ZZZZZZZZZ;711;7103;2710;71402;176;71306
71041;Bois-Sainte-Marie;71;71D;27;200070548;ZZZZZZZZZ;713;7110;2708;71000;000;71133
71042;Bonnay-Saint-Ythaire;71;71D;27;200040293;ZZZZZZZZZ;715;7111;0059;71000;000;71137
71043;Les Bordes;71;71D;27;200040038;ZZZZZZZZZ;712;7116;2707;71105;070;71076
71044;Bosjean;71;71D;27;200042414;ZZZZZZZZZ;714;7126;2713;71000;000;71419
71045;Bouhans;71;71D;27;200042414;ZZZZZZZZZ;714;7126;2713;71000;000;71419
71046;La Boulaye;71;71D;27;200070530;ZZZZZZZZZ;711;7102;2708;71000;000;71230
71047;Bourbon-Lancy;71;71D;27;200070316;ZZZZZZZZZ;713;7115;2708;71111;514;71047
71048;Bourg-le-Comte;71;71D;27;247100639;ZZZZZZZZZ;713;7125;2708;71000;000;71275
71050;Bourgvilain;71;71D;27;200071645;ZZZZZZZZZ;715;7108;0059;71000;084;71137
71051;Bouzeron;71;71D;27;247100589;ZZZZZZZZZ;712;7104;2707;71000;000;71073
71052;Boyer;71;71D;27;247103765;ZZZZZZZZZ;712;7129;0059;71000;446;71543
71054;Bragny-sur-Saône;71;71D;27;200040038;ZZZZZZZZZ;712;7116;2707;71105;070;71076
71056;Branges;71;71D;27;200071579;ZZZZZZZZZ;714;7120;2713;71301;333;71263
71057;Bray;71;71D;27;200040293;ZZZZZZZZZ;715;7111;0059;71000;000;71137
71058;Bresse-sur-Grosne;71;71D;27;247103765;ZZZZZZZZZ;712;7129;2707;71000;000;71417
71059;Le Breuil;71;71D;27;247100290;ZZZZZZZZZ;711;7113;2710;71401;183;71153
71060;Briant;71;71D;27;247103864;ZZZZZZZZZ;713;7110;2708;71000;000;71133
71061;Brienne;71;71D;27;200071538;ZZZZZZZZZ;714;7114;0059;71000;000;71543
71062;Brion;71;71D;27;200070530;ZZZZZZZZZ;711;7102;2701;71000;239;71014
71063;Broye;71;71D;27;200070530;ZZZZZZZZZ;711;7102;2710;71000;183;71153
71064;Bruailles;71;71D;27;200071579;ZZZZZZZZZ;714;7120;2713;71000;333;71263
71065;Buffières;71;71D;27;200040293;ZZZZZZZZZ;715;7111;0059;71000;000;71137
71066;Burgy;71;71D;27;200069698;ZZZZZZZZZ;715;7119;0059;71000;084;01305
71067;Burnand;71;71D;27;247104094;ZZZZZZZZZ;712;7111;2707;71000;000;71417
71068;Burzy;71;71D;27;200040293;ZZZZZZZZZ;715;7111;2710;71000;000;71306
71069;Bussières;71;71D;27;200070308;ZZZZZZZZZ;715;7119;0059;71103;084;71270
71070;Buxy;71;71D;27;247104094;ZZZZZZZZZ;712;7117;2707;71101;070;71076
71071;Céron;71;71D;27;247100639;ZZZZZZZZZ;713;7125;2708;71000;000;71275
71072;Cersot;71;71D;27;247104094;ZZZZZZZZZ;712;7117;2707;71000;070;71076
71073;Chagny;71;71D;27;200006682;ZZZZZZZZZ;712;7104;2707;00258;070;71073
71074;Chaintré;71;71D;27;200070308;ZZZZZZZZZ;715;7108;0059;00554;084;71090
71075;Chalmoux;71;71D;27;200070316;ZZZZZZZZZ;713;7115;2708;71000;514;71047
71076;Chalon-sur-Saône;71;71D;27;247100589;ZZZZZZZZZ;712;7197;2707;71501;070;71076
71077;Chambilly;71;71D;27;247100639;ZZZZZZZZZ;713;7125;2708;71000;000;71275
